,ID,SMILES,Mutagenicity
87,ref4_87,Cc1cc(C)n(n1)c2[nH]nc(NN)c3c4ccccc4nc23,0
88,ref4_88,Fc1cnc2ccc3cccnc3c2c1,1
89,ref4_89,SC(NC(=O)NC(S)c1nc2ccccc2s1)c3nc4ccccc4s3,1
90,ref4_90,Cc1c2ccccc2c(CBr)c3ccccc13,1
91,ref4_91,Nc1cccc2cc3CCCCc3nc12,1
92,ref4_92,COC(=O)C=C,0
93,ref4_93,CC(=O)Nc1c(O)cc2c3ccccc3c4cccc1c24,1
94,ref4_94,OC1Cc2cc3ccc4cccc5ccc(c2C=C1)c3c45,1
95,ref4_95,Oc1ccc2c(c1)c3ccc(c4cccc2c34)[N+](=O)[O-],1
96,ref4_96,OC1C=Cc2cc3ccccc3c(c2C1O)[N+](=O)[O-],0
97,ref4_97,Cc1ccc(N=Nc2c(O)c(cc3ccccc23)C(=O)O)c(c1)S(=O)(=O)O,0
98,ref4_98,CN=C1C=CC(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)C=C1,0
99,ref4_99,CCCCN(COC(=O)C)N=O,1
100,ref4_100,C1CCC2=C(C1)c3cc4ccccc4c5cc6ccccc6c2c35,1
101,ref4_101,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,1
102,ref4_102,Nc1c(O)cc(Cc2cc(Cl)c(N)c(OS(=O)(=O)O)c2)cc1Cl,0
103,ref4_103,C1CSCCO1,0
104,ref4_104,Cc1ccccc1N,1
105,ref4_105,O=C1c2ccccc2c3ccccc13,0
106,ref4_106,C1CCCC2OC2CC1,0
107,ref4_107,C1Cc2c(C=C1)ccc3nc4ccc5ccccc5c4cc23,1
108,ref4_108,CS(=O)(=O)Nc1ccc(Nc2c3ccc(cc3nc4ccc(cc24)N=N#N)N=N#N)cc1,0
109,ref4_109,CN(C)CCN(Cc1ccccc1)c2ccccn2,0
110,ref4_110,C\C=C(/Cl)\C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,1
111,ref4_111,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,0
112,ref4_112,CCNc1ccccc1,0
113,ref4_113,Nc1ccccc1SCCSc2ccccc2N,1
114,ref4_114,ONC(=O)c1ccccc1O,1
115,ref4_115,Nc1c(O)cccc1[N+](=O)[O-],0
116,ref4_116,CC(C)(C)c1ccc(\C=C\c2ccc(N)cc2)cc1,0
117,ref4_117,OC(=O)C[C@H]([C@H](CC(=O)O)C(=O)O)C(=O)O,1
118,ref4_118,C1Cc2cccc3cccc1c23,0
119,ref4_119,CN(C)CCCNc1c2ccccc2nc3c(ccc(c13)[N+](=O)[O-])N(CCO)CCO,1
120,ref4_120,CCCCOc1ccc(cc1)N=O,1
121,ref4_121,Cc1cc(c(N)cc1Cl)S(=O)(=O)O,1
122,ref4_122,COC(=O)C1=CCCN(C)C1,1
123,ref4_123,CNC(=O)ON,1
124,ref4_124,OC(=O)C=C,0
125,ref4_125,OC(=O)CC(=O)O,0
126,ref4_126,CCCCC=O,0
127,ref4_127,O=Nc1ccccc1c2ccccc2,1
128,ref4_128,CN(C1CCN(CC1)c2nc3ccccc3n2Cc4ccc(F)cc4)c5nccc(O)n5,0
129,ref4_129,CSC(C)(C)C(=O)NC(CS)C(=O)O,0
130,ref4_130,C[n+]1ccc(cc1)c2cc[n+](C)cc2,0
131,ref4_131,OC(CN=N#N)C(O)C(O)C(O)C=O,1
132,ref4_132,CCCCCNc1snc2ccccc12,0
133,ref4_133,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,0
134,ref4_134,Cc1ccc(cc1S(=O)(=O)O)[N+](=O)[O-],0
135,ref4_135,OS(=O)(=O)c1cccc(c1)[N+](=O)[O-],0
136,ref4_136,COc1ccc(O)c(c1)C(C)(C)C,0
137,ref4_137,[O-][N+](=O)c1ccc2C(=O)N(CCl)C(=O)c2c1,1
138,ref4_138,CC1CC(C)(C)c2cc(C(=O)C)c(C)cc2C1(C)C,0
139,ref4_139,OCc1cc2ccc3cccc4ccc(c1)c2c34,1
140,ref4_140,CCCCON(OC(=O)C)C(=O)c1ccc(cc1)c2ccccc2,1
141,ref4_141,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@H]1CC[C@@]2(O)C#C,0
142,ref4_142,N#Cc1ccccc1C#N,0
143,ref4_143,CC(=O)Nc1cc(ccc1C)N=[N+]([O-])c2ccc(C)c(NC(=O)C)c2,0
144,ref4_144,CC(C)OC(=O)C1=C(C)N=C(N)C(=C(O)OC2CN(C2)C(c3ccccc3)c4ccccc4)C1c5cccc(c5)[N+](=O)[O-],0
145,ref4_145,C1CN=C(N1)c2ccc(cc2)c3cc4ccc(cc4[nH]3)C5=NCCN5,0
146,ref4_146,CC1CC2C(Cc3c[nH]c4cccc2c34)N(C)C1,1
147,ref4_147,CCCCCCOC(=O)C=C,0
148,ref4_148,CN(C)N=Nc1ccc(cc1)C(=O)O,0
149,ref4_149,ClC(Cl)(Cl)c1ccccc1,1
150,ref4_150,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C\CCCCCCCC,0
151,ref4_151,CC1(C)OC1COc2c3OC(=O)C=Cc3cc4ccoc24,0
152,ref4_152,CCC(CC)[N+](=O)[O-],0
153,ref4_153,CCCC(=O)\N=C\1/SN(C(=O)CCC)c2ccc(cc12)[N+](=O)[O-],1
154,ref4_154,Cc1ccc(cc1)C#N,0
155,ref4_155,COc1nsc2cc(OCC3CO3)ccc12,1
156,ref4_156,OC(=O)c1c(Cl)c(Cl)c(Cl)c2Oc3c(Br)c(O)c(Br)cc3C(=O)c12,0
157,ref4_157,CCCCN(N=O)C(=N)N[N+](=O)[O-],1
158,ref4_158,CCCON=O,1
159,ref4_159,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,0
160,ref4_160,OC1C2OC2C3=C(C=CC4C3c5cccc6cccc4c56)C1O,1
161,ref4_161,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,0
162,ref4_162,C1Cc2ccc3ccc4ccccc4c3c2C1,1
163,ref4_163,NCCC#N,0
164,ref4_164,Clc1cccc2oc3ccccc3c12,0
165,ref4_165,C[C@@H]1C=Cc2c1ccc3c2ccc4ccccc34,1
166,ref4_166,CCCCC,0
167,ref4_167,Cc1cccc(O)c1,0
168,ref4_168,CCCC(=O)OCc1ccccc1[N+](=O)[O-],0
169,ref4_169,BrCc1ccccc1,1
170,ref4_170,NC(CCN=N#N)C(=O)O,1
171,ref4_171,COc1ccc2oc(cc2c1N(CCCl)CCCl)[N+](=O)[O-],1
172,ref4_172,CC(C)CCOC(=O)\C=C/c1ccccc1,0
173,ref4_173,FC(F)(F)c1ccccc1Cl,0
174,ref4_174,Cc1ccc(cc1)S(=O)(=O)NN,1
175,ref4_175,FC(F)C(F)(F)F,0
176,ref4_176,Cc1ccccc1S(=O)(=O)N,0
177,ref4_177,Cc1cnc(S)nc1O,0
178,ref4_178,[O-][N+](=O)c1ccc(Cl)c(c1)[N+](=O)[O-],1
179,ref4_179,c1cc2ccc3cncc4ccc(c1)c2c34,1
180,ref4_180,ClC(=C1C(=O)NC(=O)C1(Cl)Cl)Cl,1
181,ref4_181,c1ccc2cc3c(ccc4cccnc34)cc2c1,1
182,ref4_182,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,1
183,ref4_183,Cc1ccc(N)c(C)c1,1
184,ref4_184,CN(C[C@H](O)CO)N=O,1
185,ref4_185,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(c1)C(F)(F)F,0
186,ref4_186,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,1
187,ref4_187,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,1
188,ref4_188,CC12CCCC(C)(C1CCC34CC(O)(CCC23)C5(CO5)C4)C(=O)O,0
189,ref4_189,O[C@H]1C=Cc2c(ccc3c4cccc5cccc(c23)c45)[C@@H]1O,1
190,ref4_190,CC1C2C(=Nc3ccccc23)N(C)c4ccc(C)cc14,1
191,ref4_191,OC(=O)\C=C\c1ccc(Cl)cc1,0
192,ref4_192,CCc1ccc(cc1)[N+](=O)[O-],0
193,ref4_193,NC(=O)CCCCC(=O)N,0
194,ref4_194,[O-][N+](=O)c1cccc2c1ccc3cccc(c23)[N+](=O)[O-],1
195,ref4_195,CCCCOC(=O)c1ccccc1C(=O)OCCCC,0
196,ref4_196,OC(=O)C1Cc2c(CN1)[nH]c3ccccc23,0
197,ref4_197,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,0
198,ref4_198,NC(CS\C(=C(/Cl)\C(Cl)(Cl)Cl)\Cl)C(=O)O,1
199,ref4_199,[O-][N+](=O)c1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,1
200,ref4_200,COc1cccc(N)c1,1
201,ref4_201,CCCNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],1
202,ref4_202,O=P1(Oc2ccccc2)OCc3ccccc3O1,1
203,ref4_203,CN(C)c1ccc(cc1)N=O,1
204,ref4_204,CN(C)N=Nc1ccc(Br)cc1,1
205,ref4_205,CC(=C)C(=O)OC(C)(C)C,0
206,ref4_206,CCc1ccccc1,0
207,ref4_207,Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,0
208,ref4_208,Nc1ccc2c3ccccc3c4cccc1c24,1
209,ref4_209,CNCc1oc(CSCCN=C(NC[C@H](O)c2ccc(O)cc2)NS(=O)(=O)C)cc1,0
210,ref4_210,Nc1ccc(cc1C#N)[N+](=O)[O-],1
211,ref4_211,Cc1cccc(N)c1N,1
212,ref4_212,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,0
213,ref4_213,Nc1cccc2cccnc12,1
214,ref4_214,CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(=O)C)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)C(=O)Nc4ccc(C)cc4C,0
215,ref4_215,N#CCCNCCC#N,0
216,ref4_216,CC(C)C=O,0
217,ref4_217,Nc1nc2cc(Cl)c(Cl)cc2s1,0
218,ref4_218,COc1ccc(C=C)cc1,0
219,ref4_219,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC12C,0
220,ref4_220,Clc1ccnc2ccccc12,1
221,ref4_221,COC1=CC(=O)c2c([nH]cc3c4cnccc4nc23)C1=O,1
222,ref4_222,ClCC1=C(Br)C(=O)OC1,1
223,ref4_223,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24,0
224,ref4_224,COc1cc2CCN(C)[C@H]3Cc4ccc(Oc5cc(C[C@@H]6N(C)CCc7cc(OC)c(OC)c(Oc(c1)c23)c67)ccc5OC)cc4,1
225,ref4_225,CN1CCN(CC1)c2ccc3[nH]c(nc3c2)c4ccc5[nH]c(nc5c4)c6ccc(O)cc6,0
226,ref4_226,OS(=O)(=O)C1=CC(=O)C(=O)c2ccccc12,1
227,ref4_227,Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ncc(s2)[N+](=O)[O-],0
228,ref4_228,NC(=N)S(=O)O,0
229,ref4_229,Cc1c(ccc2ccccc12)[N+](=O)[O-],1
230,ref4_230,CC(=O)ON(OCc1ccc(Br)cc1)C(=O)c2ccccc2,1
231,ref4_231,CP1(C)NP(C)(C)NP(C)(C)N1,0
232,ref4_232,CC(C)CCOCC(=O)OCC=C,0
233,ref4_233,Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@@H]1Cl,0
234,ref4_234,OC1C2OC2c3c(ccc4cc5ccc6ccccc6c5nc34)C1O,1
235,ref4_235,C[C@]12CC[C@@H]3[C@@H](CCc4cc(O)ccc34)[C@H]1CC[C@@H]2O,0
236,ref4_236,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,0
237,ref4_237,CNC(=O)CSP(=S)(OC)OC,1
238,ref4_238,CC[N+]([O-])(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12,1
239,ref4_239,COc1cc2C(=O)CCc2c3c(C)cc4ccccc4c13,1
240,ref4_240,CCOc1ccccc1C(=O)N,0
241,ref4_241,OS(=O)(=O)c1ccc2cc(Oc3ccc4cc(ccc4c3)S(=O)(=O)O)ccc2c1,0
242,ref4_242,CS(=O)c1ccc(Cl)cc1,0
243,ref4_243,CCCCCCCC\C=C/CCCCCCCCN,1
244,ref4_244,NCCCNCCCN,0
245,ref4_245,NCCNCCO,1
246,ref4_246,COC(=O)[C@]12O[C@@]1(C)[C@@](O)(NC2=O)C(C)C,1
247,ref4_247,CCOS(=O)(=O)OCC,1
248,ref4_248,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3Cc2c1,1
249,ref4_249,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@]2(O)C#C,0
250,ref4_250,Cc1ccc(OC[C@H]2CO2)cc1,1
251,ref4_251,[O-][N+](=O)c1ccc2c3ccccc3cc(c2c1)[N+](=O)[O-],1
252,ref4_252,CC1=CC(=O)c2ccccc2C1=O,1
253,ref4_253,CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1,0
254,ref4_254,Cc1ccc(Cl)cc1[N+](=O)[O-],0
255,ref4_255,O=C([C@@H]1CO1)c2ccc3OCOc3c2,1
256,ref4_256,CCCC(=O)OC1CCCCC1,0
257,ref4_257,CC1Cc2c(O)c(C)c3C4C(CCC(=C)c3c2C1=O)C4(C)C,0
258,ref4_258,CCC1(O)CC(OC2CC(C(OC3CC(O)C(O)C(C)O3)C(C)O2)N(C)C)c4c(O)c5C(=O)c6c(O)ccc(O)c6C(=O)c5cc4C1C(=O)OC,1
259,ref4_259,CCCCCCCCC=O,0
260,ref4_260,CS(=N)(=O)CCC(N)C(=O)O,0
261,ref4_261,COc1ccccc1NCSC,1
262,ref4_262,Clc1cccc(C=O)c1,0
263,ref4_263,CCC1=C(C(C)c2cc(O)ccc12)c3ccc(O)cc3,0
264,ref4_264,CCCCCCCCN1SC=CC1=O,0
265,ref4_265,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(OC(=O)C)c(C)c(C)c2O1,0
266,ref4_266,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc2O)cc1O,0
267,ref4_267,c1ccc2cnncc2c1,0
268,ref4_268,OS(=O)(=O)OCc1c2ccccc2c3ccc4cccc5ccc1c3c45,1
269,ref4_269,O=CC(=O)c1ccccc1,1
270,ref4_270,Oc1ccc(cc1[N+](=O)[O-])c2ccc(O)c(c2)[N+](=O)[O-],0
271,ref4_271,[O-][N+](=O)c1cccc(COC(=O)c2ccccc2)c1,0
272,ref4_272,COC(=O)\C(=C\c1ccccc1Br)\C#N,0
273,ref4_273,[O-][N+](=O)c1ccc2c(oc3ccc(cc23)[N+](=O)[O-])c1,1
274,ref4_274,Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])N=[N+]([O-])c2cc(cc(c2C)[N+](=O)[O-])[N+](=O)[O-],1
275,ref4_275,C1CSCN1,1
276,ref4_276,OCCc1cn(N=O)c2ccccc12,1
277,ref4_277,CN(Cc1cccc(C)c1)N=O,1
278,ref4_278,CC(C)(CO)CO,0
279,ref4_279,ClN1C(=O)NC(=O)N(Cl)C1=O,0
280,ref4_280,COC(=O)\C(=C\c1occc1)\C#N,0
281,ref4_281,COc1cc(c(O)c(c1)C(C)(C)C)c2cc(OC)cc(c2O)C(C)(C)C,0
282,ref4_282,Nc1ccc(cc1)C(=O)O,0
283,ref4_283,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,1
284,ref4_284,OC(=O)\C=C\c1ccccc1,0
285,ref4_285,[O-][N+](=O)c1cccc(c1)C#N,1
286,ref4_286,COc1cc2CCN(C)c3cc4cc5OCOc5cc4c(c1OC)c23,1
287,ref4_287,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,0
288,ref4_288,CCN(CC)c1ccc(cc1)[N+](=O)[O-],1
289,ref4_289,CCCCON(OC(=O)C)C(=O)c1ccc(cc1)C(C)(C)C,1
290,ref4_290,C\C=C(/C)\CCl,1
291,ref4_291,COc1cc(CC2CO2)ccc1O,1
292,ref4_292,Cc1c2ccccc2cc3c4C5OC5C(O)C(O)c4ccc13,1
293,ref4_293,COCCO,0
294,ref4_294,Fc1cc2ccccc2c3ncccc13,1
295,ref4_295,Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25,1
296,ref4_296,CC1(CO1)c2ccc(cc2)C#N,1
297,ref4_297,Cc1ccc(NCCO)cc1O,0
298,ref4_298,C1OCc2ccccc12,1
299,ref4_299,Fc1ccc(cc1)\C(=C\C=C\c2ccccc2)\C#N,1
300,ref4_300,COC1=NC(=O)N(CC(O)CN=N#N)C=C1,1
301,ref4_301,[O-][N+](=O)c1ccc(Oc2ccc(cc2)N=C=S)cc1,1
302,ref4_302,CC(C)C(C)C,0
303,ref4_303,c1ccc2nc3c4ccccc4c5ccccc5c3cc2c1,1
304,ref4_304,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(C(=O)NC2=O)C(F)(F)F,1
305,ref4_305,CNc1ccccc1,0
306,ref4_306,OC(=O)C(=O)C(=O)O,0
307,ref4_307,C1c2cccc3ccc4c5ccccc5cc1c4c23,1
308,ref4_308,CC(=O)Oc1ccc2c(OC3(C)OOC23C)c1,1
309,ref4_309,CCOc1ccc(NC(=O)C)cc1[N+](=O)[O-],1
310,ref4_310,C\C=C\1/C[C@H]2C[C@@H]1C=C2,0
311,ref4_311,[O-][N+](=O)c1ccc2ccc3c4CCC=Cc4cc5ccc1c2c35,1
312,ref4_312,Nc1ncnc2c1nc(c3ccc(cc3)[N+](=O)[O-])n2c4ccc(cc4)[N+](=O)[O-],1
313,ref4_313,ON=C1CCCCC1,1
314,ref4_314,COC1=CC(=O)c2c([nH]cc3c4ccccc4nc23)C1=O,1
315,ref4_315,NC(=N)NNc1ccc(cc1)N=NC(=S)N,1
316,ref4_316,CCc1c2ccccc2cc3c1ccc4ccccc34,1
317,ref4_317,Cc1cnc2c(ccc3c2nc(N)n3C)n1,1
318,ref4_318,BrC(=C)C=O,1
319,ref4_319,[O-][N+](=O)c1ccnc2ccccc12,1
320,ref4_320,Cn1c(N)nc2nc3ncccc3cc12,0
321,ref4_321,CN1CCC23C4Oc5c(O)ccc(CC1C2C=CC4O)c35,0
322,ref4_322,Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1,1
323,ref4_323,CCCCCCCCCCO,0
324,ref4_324,[O-][N+](=O)c1ccc(c2ccccc2[N+](=O)[O-])c(c1)[N+](=O)[O-],1
325,ref4_325,Cc1cccc(c1)C(=O)Cl,1
326,ref4_326,Nc1cccc2cnsc12,1
327,ref4_327,COc1c2ccoc2[n+]([O-])c3ccccc13,0
328,ref4_328,COc1cc2O[C@@H]3OC=C[C@H]3c2c4Oc5cccc(O)c5C(=O)c14,1
329,ref4_329,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,0
330,ref4_330,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C5CCC34C)C(=O)O)C2C1)C(=O)O,0
331,ref4_331,OC(=O)CCC(=O)Nc1ccc(Cl)cc1,0
332,ref4_332,OC(Cn1ccnc1)c2ccc(CCc3ccccc3)cc2,0
333,ref4_333,CCCCOP(=O)(OCCCC)OCCCC,0
334,ref4_334,COC(=O)\C(=C\c1oc(Br)cc1)\C#N,0
335,ref4_335,CC(C)(CO)C(O)C(=O)NCCC(=O)O,0
336,ref4_336,ClCc1ccc2ccc3cccc4ccc1c2c34,1
337,ref4_337,O[C@@H]1C=Cc2c(cc3ccc4c(ccc5ccc2c3c45)[N+](=O)[O-])[C@H]1O,1
338,ref4_338,c1ccc2nccnc2c1,1
339,ref4_339,N#CC1=Cc2cccc3cccc1c23,1
340,ref4_340,CN1CCc2cc3OCOc3c4c5ccccc5CC1c24,1
341,ref4_341,CC1(C)C2CCC(=C)C1C2,0
