,ID,SMILES,Mutagenicity
69,ref2_69,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1
70,ref2_70,Cc1cccc(C)c1,0
71,ref2_71,ClC\C=C/Cl,1
72,ref2_72,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0
73,ref2_73,CC(=O)CC(C)=O,1
74,ref2_74,NC(CCC(O)=O)C([O-])=O,0
75,ref2_75,COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,0
76,ref2_76,Cc1cc(ccc1N)c2ccc(N)c(C)c2,1
77,ref2_77,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]2O[C@@H]([C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)C(O)=O,0
78,ref2_78,CCOCCCl,1
79,ref2_79,O=C=NCCCCCCN=C=O,0
80,ref2_80,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0
81,ref2_81,OCC(O)C1OC(=C(O)C1=O)O,0
82,ref2_82,C=CC1CCC=CC1,0
83,ref2_83,CC(O)c1ccccc1,0
84,ref2_84,Nc1ccc(NCCO)c(c1)[N+]([O-])=O,1
85,ref2_85,ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,1
86,ref2_86,Oc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,1
87,ref2_87,c1ccc2c(c1)ccc3ccccc23,0
88,ref2_88,CC(CCl)O[P](=O)(OC(C)CCl)OC(C)CCl,0
89,ref2_89,[O-][N+](=O)c1cc2c3ccccc3ccc2c4ccccc14,1
90,ref2_90,CC(CC(O)=O)C(O)=O,0
91,ref2_91,CN(C)N\N=C/1N=CN=C1C(N)=O,1
92,ref2_92,c1cc2ccc3cccc4ccc(c1)c2c34,1
93,ref2_93,CCCCC(CC)COCC1CO1,0
94,ref2_94,CC/C=C/C=C/C=C/C=C/C=C/OC[C@@H](O)CO,1
95,ref2_95,CCC(C)Nc1ccc(NC(C)CC)cc1,0
96,ref2_96,COc1ccccc1N,1
97,ref2_97,O[C@H]1C=Cc2cc3ccc4cccc5ccc(c2[C@@H]1O)c3c45,1
98,ref2_98,COC(=O)C(C1CCCCN1)c2ccccc2,0
99,ref2_99,CN1CCC(C1)CN2c3ccccc3Sc4ccccc24,0
100,ref2_100,CC(=C)CC(C)(C)C,0
101,ref2_101,COc1cc(ccc1N\N=C/2C(=O)c3c(N)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O)c4ccc(N\N=C/5C(=O)c6c(N)cc(cc6C=C5[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(OC)c4,1
102,ref2_102,CCCCC(CC)CNCC(CC)CCCC,0
103,ref2_103,CCCCC(CC)CN,0
104,ref2_104,OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0
105,ref2_105,OC(C#N)c1ccccc1,0
106,ref2_106,CC1CCC(CC1)C(C)C,0
107,ref2_107,N[C@@H](CSC(/Cl)=C/Cl)C(O)=O,1
108,ref2_108,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0
109,ref2_109,CCCCCCCCCCCCC1CO1,0
110,ref2_110,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,0
111,ref2_111,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,0
112,ref2_112,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0
113,ref2_113,C1CCC2OC2C1,1
114,ref2_114,[O-]C(=O)c1ccccn1,0
115,ref2_115,CCC(C)c1ccccc1O,0
116,ref2_116,CCCCC(CC)COCCC#N,0
117,ref2_117,Cc1ccc(N)cc1,0
118,ref2_118,CC1CO1,1
119,ref2_119,C\1C\C=C/CC\C=C1,0
120,ref2_120,CCCCC(CC)COCCCN,0
121,ref2_121,C1C=CC2C3CC(C=C3)C12,0
122,ref2_122,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)C15CC[C@]2(O)[C@@H](O)C5,0
123,ref2_123,Nc1c2ccccc2nc3ccccc13,1
124,ref2_124,CCCCC(CC)C=O,0
125,ref2_125,CCCCCCCCCCCCCCCCCC([O-])=O,1
126,ref2_126,OCC(Cl)CCl,1
127,ref2_127,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,0
128,ref2_128,O=C1NN=CC(=O)N1,1
129,ref2_129,ClC1=C(Cl)C(=O)C2=C(C(=O)C=CC2=O)C1=O,1
130,ref2_130,OC(=O)c1ccccc1O,0
131,ref2_131,CCCCCCCCCCCCOCC1CO1,0
132,ref2_132,O=C(OCC1CO1)c2cccc(c2)C(=O)OCC3CO3,1
133,ref2_133,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,0
134,ref2_134,CCc1cccc(CC)c1N(COC)C(=O)CCl,1
135,ref2_135,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,0
136,ref2_136,COc1ccccc1O,0
137,ref2_137,C1OC1COc2cccc(OCC3CO3)c2,1
138,ref2_138,CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC,0
139,ref2_139,CCCCCCCCOC(=O)C(C)=C,0
140,ref2_140,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,1
141,ref2_141,OC(=O)CCCl,1
142,ref2_142,CCOC(=O)CC(=O)OCC,0
143,ref2_143,[O-]CC(=O)Oc1ccc(Cl)cc1Cl,0
144,ref2_144,[O-]C(=O)c3cccnc3Nc4cccc(c4)C(F)(F)F,0
145,ref2_145,Nc1cccc(N)c1,1
146,ref2_146,Cc1cc(c(N)cc1Cl)[S](O)(=O)=O,0
147,ref2_147,[S-]C(=S)NCCNC([S-])=S,0
148,ref2_148,CC(C)(C)c1ccc(cc1)C(O)=O,0
149,ref2_149,CC(O)CC(C)(C)O,0
150,ref2_150,CC#C,0
151,ref2_151,NC(Cc1ccc(O)c(c1)[N+]([O-])=O)C(O)=O,0
152,ref2_152,CC(C)C#N,1
153,ref2_153,OCC(Br)CBr,1
154,ref2_154,CO[P](=S)(OC)Oc1ccc(Sc2ccc(O[P](=S)(OC)OC)cc2)cc1,1
155,ref2_155,[O-][S](=O)(=O)c1ccc(C=C)cc1,0
156,ref2_156,NC(CC(O)=O)C(O)=O,0
157,ref2_157,c1ccc2c(c1)c3cccc4cccc2c34,1
158,ref2_158,CCC1NC(=O)c2cc(c(Cl)cc2N1)[S](N)(=O)=O,0
159,ref2_159,OC(=O)\C=C\C(O)=O,0
160,ref2_160,CC(CCN(C)C)N(C)C,0
161,ref2_161,O[C@H]1CC(=O)c2c(O)ccc3c4ccc(O)c5C(=O)CC[C@@](O)([C@H]1c23)c45,1
162,ref2_162,[S-]C(=S)NCCNC([S-])=S,0
163,ref2_163,FC(F)(F)c1ccc(Cl)c(Cl)c1,0
164,ref2_164,OC(=O)CCSCCC(O)=O,0
165,ref2_165,[O-]C(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,0
166,ref2_166,CCC(C)C(C)CO,0
167,ref2_167,CC(=O)OCC(COC(C)=O)OC(C)=O,0
168,ref2_168,[cH-]1cccc1,1
169,ref2_169,OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,0
170,ref2_170,CCO[P](=O)(NC(C)C)Oc1ccc(SC)c(C)c1,0
171,ref2_171,CCCCCCCCCC/C=C/C1CC(=O)OC1=O,0
172,ref2_172,CCCCCCCCC1CO1,0
173,ref2_173,CC1(C)[C@H]2CC[C@](C)(C2)C1=O,0
174,ref2_174,Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,0
175,ref2_175,CC(O)CCC(=O)c1cocc1,0
176,ref2_176,Clc1nnc(Cl)c2ccccc12,0
177,ref2_177,CCCCCCCCCCC1CO1,0
178,ref2_178,OCC(O)CCl,1
179,ref2_179,CC/C(c1ccccc1)=C(c2ccccc2)/c3ccc(OCCN(C)C)cc3,0
180,ref2_180,[cH-]1cccc1,0
181,ref2_181,NC1=NC(=O)N(C=N1)C2OC(CO)C(O)C2O,0
182,ref2_182,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCNCC3,1
183,ref2_183,[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0
184,ref2_184,CCC1CCC(CCC([O-])=O)C1,0
185,ref2_185,Cc1cccc(N)c1,0
186,ref2_186,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0
187,ref2_187,ClNc1nc(NCl)nc(NCl)n1,0
188,ref2_188,Cc1cc(N\N=C\2C(=O)C=Cc3ccccc23)c(cc1Cl)[S]([O-])(=O)=O,0
189,ref2_189,CCN1CCN(C(=O)N[C@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)c4ccccc4)C(=O)C1=O,0
190,ref2_190,C\C=C/C=C/C=O,1
191,ref2_191,CC(=C)C(=O)OCC1CO1,1
192,ref2_192,CC(O)CN(C)c1ccc(NN)nn1,1
193,ref2_193,O=C1N(CC2CO2)C(=O)N(CC3CO3)C(=O)N1CC4CO4,1
194,ref2_194,CN(C)C([S-])=S,1
195,ref2_195,CC(C)NCC1CCc2cc(CO)c(cc2N1)[N+]([O-])=O,1
196,ref2_196,CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,1
197,ref2_197,CCN(C)C(=O)Oc1ccc2N(C)C3N(C)CCC3(C)c2c1,0
198,ref2_198,OCC(O)C(O)C(O)C(O)CO,0
199,ref2_199,N[C@@H](CCC([O-])=O)C(O)=O,0
200,ref2_200,N[C@@H](CCC([O-])=O)C([O-])=O,0
201,ref2_201,N[C@@H](CCC([O-])=O)C([O-])=O,0
202,ref2_202,CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,0
203,ref2_203,CC(=O)Nc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1
204,ref2_204,CCO[P](=O)(OCC)OCC,0
205,ref2_205,Nc1ccc2[nH]c3ccccc3c2c1,1
206,ref2_206,CC1OC1C,1
207,ref2_207,CCCC(O)C(CC)CO,0
208,ref2_208,Cc1ccc(cc1)[S](=O)(=O)Oc2ccc(cc2)N=Nc3ccc(cc3C)c4ccc(N\N=C5\C(=O)C=Cc6cc(cc(c56)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(C)c4,1
209,ref2_209,CCCCCCCCCCCCCCCCCC(O)=O,0
210,ref2_210,[O-]C(=O)c1ccccc1,0
211,ref2_211,COc1cc(ccc1N\N=C\2C(=O)c3c(O)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O)c4ccc(N\N=C\5C(=O)c6c(O)cc(cc6C=C5[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(OC)c4,0
212,ref2_212,O=C[CH-]C=O,0
213,ref2_213,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O,0
214,ref2_214,ClC1C2(Cl)C3C4C5OC5C6C4C1(Cl)C(Cl)(C36)C2(Cl)Cl,0
215,ref2_215,CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)C(=O)Nc4ccccc4,0
216,ref2_216,CN1CC[C@]2(C)[C@H]1N(C)c3ccc(O)cc23,0
217,ref2_217,OC(=O)\C=C\C=C\C(O)=O,0
218,ref2_218,[O-][S](=O)(=O)c1c(N\N=C\2C(=O)C=Cc3ccccc23)ccc4ccccc14,1
219,ref2_219,COc1cc2O[C@H]3OC=C[C@H]3c2c4Oc5cccc(O)c5C(=O)c14,1
220,ref2_220,CCOc1ccc(cc1)N=Nc2ccc(cc2C)c3ccc(N\N=C4/C(=O)C=Cc5cc(cc(c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(C)c3,1
221,ref2_221,CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,0
222,ref2_222,CCO[P](Cl)(=S)OCC,1
223,ref2_223,C=CC1CO1,1
224,ref2_224,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,0
225,ref2_225,CC(Cl)CCCC(Cl)CCCC(Cl)CCCC(Cl)CCCC(Cl)CCCC(Cl)CCCl,0
226,ref2_226,O=C1NNC(=O)C=C1,0
227,ref2_227,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C([O-])=O,0
228,ref2_228,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
229,ref2_229,Nc1ccc(\C=C\c2ccc(N)cc2[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O,0
230,ref2_230,S=C1N=CNc2nc[nH]c12,1
231,ref2_231,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,0
232,ref2_232,CCCCCCCCCCCCCCC1CO1,0
233,ref2_233,CN(C)CC(=C)C(=O)c1ccccc1,1
234,ref2_234,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,0
235,ref2_235,CC(C)(C)c1ccc(OCC2CO2)cc1,1
236,ref2_236,CCC(C)ON=O,1
237,ref2_237,CC=C(Cl)Cl,0
238,ref2_238,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C3\C[C@@H](O)CCC3=C,0
239,ref2_239,CCCCC(CC)COC(=O)C=C,0
240,ref2_240,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)Cc5ccc(cc5)N(CCCl)CCCl,0
241,ref2_241,Cc1c(N)cccc1N,1
242,ref2_242,CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)[C+](c3ccc(cc3)N(CC)Cc4cccc(c4)[S]([O-])(=O)=O)c5ccccc5[S]([O-])(=O)=O,0
243,ref2_243,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,0
244,ref2_244,CCOC(=O)C1OC1(C)c2ccccc2,0
245,ref2_245,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,0
246,ref2_246,CC(=C)C1CC=C(C)C(O)C1,0
247,ref2_247,CN(C)CCC(c1ccccc1)c2ccccn2,0
248,ref2_248,CCNNCC,0
249,ref2_249,N[C@H](Cc1ccccc1)C(O)=O,0
250,ref2_250,[O-][N+](=O)c1ccc(Nc2ccc(Nc3ccccc3)c(c2)[S]([O-])(=O)=O)c(c1)[N+]([O-])=O,1
251,ref2_251,[O-][S](=O)(=O)c1cc2C=CC(=O)\C(=N/Nc3ccccc3)c2c(c1)[S]([O-])(=O)=O,0
252,ref2_252,C/C=C/C=O,1
253,ref2_253,[O-]C(=O)\C=C/C([O-])=O,1
254,ref2_254,[O-][N+](=O)c1ccc(\C=C\c2ccccc2)cc1,1
255,ref2_255,CCCCCCCCCCCC(=O)OCC[S]([O-])(=O)=O,0
256,ref2_256,CC1CC(OC(C)O1)OC(C)=O,1
257,ref2_257,COc1cc(OC)c(\C=C/C)cc1OC,1
258,ref2_258,CC(CS)C1CCC(C)C(S)C1,0
259,ref2_259,CC(=O)[CH-]C(=O)c1ccccc1,0
260,ref2_260,C=CCOCC1CO1,1
261,ref2_261,Brc1ccccc1c2ccccc2,0
262,ref2_262,O1C2C=CC=CC12,1
263,ref2_263,CC1CC(CC(C)(C)C1)OC(=O)c2ccccc2O,0
264,ref2_264,CC(COc1ccccc1)N(CCCl)Cc2ccccc2,1
265,ref2_265,CC(O)CO,0
266,ref2_266,BrCC(Br)C1CCC(Br)C(Br)C1,0
267,ref2_267,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,0
268,ref2_268,c1ccc(cc1)\C=C/c2ccccc2,0
269,ref2_269,BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,1
270,ref2_270,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2[S]1(=O)=O)[S](N)(=O)=O,0
271,ref2_271,CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(O)=O,1
272,ref2_272,Nc1nc(N)nc(n1)c2ccccc2,0
273,ref2_273,OC(=O)c1ccccn1,0
274,ref2_274,CC(=O)NC[C@H](O)COc1cccc2ccccc12,1
275,ref2_275,CCCCC(CC)CO[P](=O)(Oc1ccccc1)Oc2ccccc2,0
276,ref2_276,OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,0
277,ref2_277,CC(=O)Nc1cccc(N)c1,1
278,ref2_278,Nc1cc(Cl)c(cc1O)[N+]([O-])=O,1
279,ref2_279,CC(O)CNCC(C)O,0
280,ref2_280,C1CCC(CC1)[NH2+]C2CCCCC2,1
281,ref2_281,CC([O-])C[N+](C)(C)NC(=O)C(C)=C,0
282,ref2_282,C[C@@H]1[C@@H](OC(=O)\C=C\C=C\c2ccccc2)[C@@]3(OC4(O[C@@H]3[C@@H]5[C@@H]6OC6(CO)[C@@H](O)[C@@]7(O)[C@@H](C=C(C)C7=O)[C@@]15O4)c8ccccc8)C(C)=C,0
283,ref2_283,CCC(O)CN,0
284,ref2_284,CCCCCCCC\C=C/CCCCCCCC(O)=O,0
285,ref2_285,CCC(C(N)=O)(C(N)=O)c1ccccc1,0
286,ref2_286,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
287,ref2_287,CCCCC(CC)COP(OCC(CC)CCCC)OCC(CC)CCCC,0
288,ref2_288,CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1,0
289,ref2_289,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(c1)C(=O)OCC(CC)CCCC,0
290,ref2_290,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(=O)CCC(O)=O)c(C)c(C)c2O1,0
291,ref2_291,CCC(C)N,0
292,ref2_292,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0
293,ref2_293,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,0
294,ref2_294,NC1CCC(CC1)CC2CCC(N)CC2,0
295,ref2_295,OC\C(Br)=C(Br)\CO,1
296,ref2_296,BrCC(Br)COC(=O)C=C,1
297,ref2_297,CC(=C)C(=O)OCC(Br)CBr,1
298,ref2_298,CC(C)CC(C)N,0
299,ref2_299,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,0
300,ref2_300,CCCCCCCCC\C=C\CC1CC(=O)OC1=O,0
301,ref2_301,CN(C)CCOC(C)(c1ccccc1)c2ccccn2,0
302,ref2_302,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c2ccccc2,0
303,ref2_303,NC(Cc1ccc(F)cc1)C(O)=O,0
304,ref2_304,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,0
305,ref2_305,CCC(O)OC(O)CC,0
306,ref2_306,CC(C)=CCCC(C)(OC(=O)c1ccccc1N)C=C,0
307,ref2_307,CC(C)(N)C1CCC(C)(N)CC1,0
308,ref2_308,CCCCC(CC)CO[S]([O-])(=O)=O,0
309,ref2_309,CC(N)CN,0
310,ref2_310,CC(O)CN(CC(C)O)CC(C)O,0
311,ref2_311,CCCCCCCCCCCCO[S]([O-])(=O)=O,0
312,ref2_312,Nc1ccc2cc3ccc(N)cc3nc2c1,1
313,ref2_313,[O-][N+](=O)c1ccc2c(ccc3cc(ccc23)[N+]([O-])=O)c1,1
314,ref2_314,CC(O)C(C)=O,0
315,ref2_315,CN(C)c1ccc(C)cc1,1
316,ref2_316,Nc1ccc(Cc2ccc(N)cc2)cc1,1
317,ref2_317,C1CC2OC2CC1C3CO3,1
318,ref2_318,CC1(C)CO1,1
319,ref2_319,CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3,1
320,ref2_320,CC(O)CBr,1
321,ref2_321,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,0
322,ref2_322,CNCC(O)c1ccc(O)c(O)c1,0
323,ref2_323,CC1(C)CON(Cc2ccccc2Cl)C1=O,0
324,ref2_324,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0
325,ref2_325,[O-]C(=O)\C=C/C([O-])=O,0
326,ref2_326,CC(Br)C(O)=O,1
327,ref2_327,CCOC(=O)C1(CCCCCCOCc2sccc2)CO1,1
328,ref2_328,O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0
329,ref2_329,[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(N\N=C\3C(=O)c4ccc(NC(=O)c5ccccc5)cc4C=C3[S]([O-])(=O)=O)cc2,0
330,ref2_330,[O-][N+](=O)c1cc2CCCC(=O)c2c3ccccc13,1
331,ref2_331,Cc1cccc(OCC(O)CNC(C)(C)C)c1C,0
332,ref2_332,Nc1cc(cc2cc(cc(O)c12)[S]([O-])(=O)=O)[S](O)(=O)=O,0
333,ref2_333,OC(=O)COc1ccc(Cl)cc1Cl,0
334,ref2_334,O=C1NN=CC(=O)N1,1
335,ref2_335,CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl,0
336,ref2_336,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0
337,ref2_337,ClC(Cl)(Cl)C1CO1,1
338,ref2_338,CCCCCCCCCCCCCCCCCCCCCCO,0
339,ref2_339,CC1(C)[C@@H](C(Br)C(Br)(Br)Br)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,0
340,ref2_340,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,0
341,ref2_341,CC(Br)(CBr)CBr,0
342,ref2_342,COC(=O)[C@H]1O[C@H]1c2ccccc2,0
343,ref2_343,O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4,0
344,ref2_344,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@H]2O,0
345,ref2_345,Nc1cccc2cccc(c12)[S](O)(=O)=O,1
346,ref2_346,[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)C(COCc1ccccc1)C([O-])=O,0
347,ref2_347,CN(C)c1ccc(cc1)N=Nc2cccnc2,0
