,ID,SMILES,Mutagenicity
135,ref1_135,COc1ccc(O)c(c1)C(C)(C)C ,0
136,ref1_136,[O-][N+](=O)c1ccc2C(=O)N(CCl)C(=O)c2c1 ,1
137,ref1_137,CC1CC(C)(C)c2cc(C(=O)C)c(C)cc2C1(C)C ,0
138,ref1_138,OCc1cc2ccc3cccc4ccc(c1)c2c34 ,1
139,ref1_139,CCCCON(OC(=O)C)C(=O)c1ccc(cc1)c2ccccc2 ,1
140,ref1_140,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@H]1CC[C@@]2(O)C#C ,0
141,ref1_141,N#Cc1ccccc1C#N ,0
142,ref1_142,CC(=O)Nc1cc(ccc1C)N=[N+]([O-])c2ccc(C)c(NC(=O)C)c2 ,0
143,ref1_143,CC(C)OC(=O)C1=C(C)N=C(N)C(=C(O)OC2CN(C2)C(c3ccccc3)c4ccccc4)C1c5cccc(c5)[N+](=O)[O-] ,0
144,ref1_144,C1CN=C(N1)c2ccc(cc2)c3cc4ccc(cc4[nH]3)C5=NCCN5 ,0
145,ref1_145,CC1CC2C(Cc3c[nH]c4cccc2c34)N(C)C1 ,1
146,ref1_146,CCCCCCOC(=O)C=C ,0
147,ref1_147,CN(C)N=Nc1ccc(cc1)C(=O)O ,0
148,ref1_148,ClC(Cl)(Cl)c1ccccc1 ,1
149,ref1_149,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C\CCCCCCCC ,0
150,ref1_150,CC1(C)OC1COc2c3OC(=O)C=Cc3cc4ccoc24 ,0
151,ref1_151,CCC(CC)[N+](=O)[O-] ,0
152,ref1_152,CCCC(=O)\N=C\1/SN(C(=O)CCC)c2ccc(cc12)[N+](=O)[O-] ,1
153,ref1_153,Cc1ccc(cc1)C#N ,0
154,ref1_154,[O-][N+](=O)c1ccc2ccc3ccc(c4c5ccccc5c1c2c34)[N+](=O)[O-] ,0
155,ref1_155,COc1nsc2cc(OCC3CO3)ccc12 ,1
156,ref1_156,OC(=O)c1c(Cl)c(Cl)c(Cl)c2Oc3c(Br)c(O)c(Br)cc3C(=O)c12 ,0
157,ref1_157,CCCCN(N=O)C(=N)N[N+](=O)[O-] ,1
158,ref1_158,CCCON=O ,1
159,ref1_159,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1 ,0
160,ref1_160,OC1C2OC2C3=C(C=CC4C3c5cccc6cccc4c56)C1O ,1
161,ref1_161,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl ,0
162,ref1_162,C1Cc2ccc3ccc4ccccc4c3c2C1 ,1
163,ref1_163,NCCC#N ,0
164,ref1_164,Clc1cccc2oc3ccccc3c12 ,0
165,ref1_165,C[C@@H]1C=Cc2c1ccc3c2ccc4ccccc34 ,1
166,ref1_166,CCCCC ,0
167,ref1_167,Cc1cccc(O)c1 ,0
168,ref1_168,CCCC(=O)OCc1ccccc1[N+](=O)[O-] ,0
169,ref1_169,BrCc1ccccc1 ,1
170,ref1_170,NC(CCN=N#N)C(=O)O ,1
171,ref1_171,COc1ccc2oc(cc2c1N(CCCl)CCCl)[N+](=O)[O-] ,1
172,ref1_172,CC(C)CCOC(=O)\C=C/c1ccccc1 ,0
173,ref1_173,FC(F)(F)c1ccccc1Cl ,0
174,ref1_174,Cc1ccc(cc1)S(=O)(=O)NN ,1
175,ref1_175,FC(F)C(F)(F)F ,0
176,ref1_176,Cc1ccccc1S(=O)(=O)N ,0
177,ref1_177,Cc1cnc(S)nc1O ,0
178,ref1_178,[O-][N+](=O)c1ccc(Cl)c(c1)[N+](=O)[O-] ,1
179,ref1_179,c1cc2ccc3cncc4ccc(c1)c2c34 ,1
180,ref1_180,ClC(=C1C(=O)NC(=O)C1(Cl)Cl)Cl ,1
181,ref1_181,c1ccc2cc3c(ccc4cccnc34)cc2c1 ,1
182,ref1_182,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl ,1
183,ref1_183,Cc1ccc(N)c(C)c1 ,1
184,ref1_184,CN(C[C@H](O)CO)N=O ,1
185,ref1_185,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(c1)C(F)(F)F ,0
186,ref1_186,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl ,1
187,ref1_187,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C ,1
188,ref1_188,CC12CCCC(C)(C1CCC34CC(O)(CCC23)C5(CO5)C4)C(=O)O ,0
189,ref1_189,O[C@H]1C=Cc2c(ccc3c4cccc5cccc(c23)c45)[C@@H]1O ,1
190,ref1_190,CC1C2C(=Nc3ccccc23)N(C)c4ccc(C)cc14 ,1
191,ref1_191,OC(=O)\C=C\c1ccc(Cl)cc1 ,0
192,ref1_192,CCc1ccc(cc1)[N+](=O)[O-] ,0
193,ref1_193,NC(=O)CCCCC(=O)N ,0
194,ref1_194,[O-][N+](=O)c1cccc2c1ccc3cccc(c23)[N+](=O)[O-] ,1
195,ref1_195,CCCCOC(=O)c1ccccc1C(=O)OCCCC ,0
196,ref1_196,OC(=O)C1Cc2c(CN1)[nH]c3ccccc23 ,0
197,ref1_197,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O ,0
198,ref1_198,NC(CS\C(=C(/Cl)\C(Cl)(Cl)Cl)\Cl)C(=O)O ,1
199,ref1_199,[O-][N+](=O)c1ccc(cc1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3 ,1
200,ref1_200,COc1cccc(N)c1 ,1
201,ref1_201,CCCNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-] ,1
202,ref1_202,O=P1(Oc2ccccc2)OCc3ccccc3O1 ,1
203,ref1_203,Cc1cc(ccc1N=Nc2c(O)c3c(O)cc(cc3cc2S(=O)(=O)O)S(=O)(=O)O)c4ccc(N=Nc5c(O)c6c(O)cc(cc6cc5S(=O)(=O)O)S(=O)(=O)O)c(C)c4 ,0
204,ref1_204,CN(C)c1ccc(cc1)N=O ,1
205,ref1_205,CN(C)N=Nc1ccc(Br)cc1 ,1
206,ref1_206,CC(=C)C(=O)OC(C)(C)C ,0
207,ref1_207,CCc1ccccc1 ,0
208,ref1_208,Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1 ,0
209,ref1_209,Nc1ccc2c3ccccc3c4cccc1c24 ,1
210,ref1_210,CNCc1oc(CSCCN=C(NC[C@H](O)c2ccc(O)cc2)NS(=O)(=O)C)cc1 ,0
211,ref1_211,Nc1ccc(cc1C#N)[N+](=O)[O-] ,1
212,ref1_212,Cc1cccc(N)c1N ,1
213,ref1_213,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC ,0
214,ref1_214,Nc1cccc2cccnc12 ,1
215,ref1_215,CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(=O)C)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)C(=O)Nc4ccc(C)cc4C ,0
216,ref1_216,N#CCCNCCC#N ,0
217,ref1_217,CC(C)C=O ,0
218,ref1_218,Nc1nc2cc(Cl)c(Cl)cc2s1 ,0
219,ref1_219,COc1ccc(C=C)cc1 ,0
220,ref1_220,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC12C ,0
221,ref1_221,Clc1ccnc2ccccc12 ,1
222,ref1_222,COC1=CC(=O)c2c([nH]cc3c4cnccc4nc23)C1=O ,1
223,ref1_223,ClCC1=C(Br)C(=O)OC1 ,1
224,ref1_224,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24 ,0
225,ref1_225,COc1cc2CCN(C)[C@H]3Cc4ccc(Oc5cc(C[C@@H]6N(C)CCc7cc(OC)c(OC)c(Oc(c1)c23)c67)ccc5OC)cc4 ,1
226,ref1_226,CN1CCN(CC1)c2ccc3[nH]c(nc3c2)c4ccc5[nH]c(nc5c4)c6ccc(O)cc6 ,0
227,ref1_227,OS(=O)(=O)C1=CC(=O)C(=O)c2ccccc12 ,1
228,ref1_228,Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ncc(s2)[N+](=O)[O-] ,0
229,ref1_229,NC(=N)S(=O)O ,0
230,ref1_230,Cc1c(ccc2ccccc12)[N+](=O)[O-] ,1
231,ref1_231,CC(=O)ON(OCc1ccc(Br)cc1)C(=O)c2ccccc2 ,1
232,ref1_232,CP1(C)NP(C)(C)NP(C)(C)N1 ,0
233,ref1_233,CC(C)CCOCC(=O)OCC=C ,0
234,ref1_234,Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@@H]1Cl ,0
235,ref1_235,OC1C2OC2c3c(ccc4cc5ccc6ccccc6c5nc34)C1O ,1
236,ref1_236,C[C@]12CC[C@@H]3[C@@H](CCc4cc(O)ccc34)[C@H]1CC[C@@H]2O ,0
237,ref1_237,CC(C)Nc1nc(Cl)nc(NC(C)C)n1 ,0
238,ref1_238,CNC(=O)CSP(=S)(OC)OC ,1
239,ref1_239,CC[N+]([O-])(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12 ,1
240,ref1_240,COc1cc2C(=O)CCc2c3c(C)cc4ccccc4c13 ,1
241,ref1_241,CCOc1ccccc1C(=O)N ,0
242,ref1_242,OS(=O)(=O)c1ccc2cc(Oc3ccc4cc(ccc4c3)S(=O)(=O)O)ccc2c1 ,0
243,ref1_243,CS(=O)c1ccc(Cl)cc1 ,0
244,ref1_244,CCCCCCCC\C=C/CCCCCCCCN ,1
245,ref1_245,NCCCNCCCN ,0
246,ref1_246,NCCNCCO ,1
247,ref1_247,COC(=O)[C@]12O[C@@]1(C)[C@@](O)(NC2=O)C(C)C ,1
248,ref1_248,CCOS(=O)(=O)OCC ,1
249,ref1_249,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3Cc2c1 ,1
250,ref1_250,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@]2(O)C#C ,0
251,ref1_251,Cc1ccc(OC[C@H]2CO2)cc1 ,1
252,ref1_252,[O-][N+](=O)c1ccc2c3ccccc3cc(c2c1)[N+](=O)[O-] ,1
253,ref1_253,CC1=CC(=O)c2ccccc2C1=O ,1
254,ref1_254,CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1 ,0
255,ref1_255,Cc1ccc(Cl)cc1[N+](=O)[O-] ,0
256,ref1_256,O=C([C@@H]1CO1)c2ccc3OCOc3c2 ,1
257,ref1_257,CCCC(=O)OC1CCCCC1 ,0
258,ref1_258,CC1Cc2c(O)c(C)c3C4C(CCC(=C)c3c2C1=O)C4(C)C ,0
259,ref1_259,CCC1(O)CC(OC2CC(C(OC3CC(O)C(O)C(C)O3)C(C)O2)N(C)C)c4c(O)c5C(=O)c6c(O)ccc(O)c6C(=O)c5cc4C1C(=O)OC ,1
260,ref1_260,CCCCCCCCC=O ,0
261,ref1_261,CS(=N)(=O)CCC(N)C(=O)O ,0
262,ref1_262,COc1ccccc1NCSC ,1
263,ref1_263,Clc1cccc(C=O)c1 ,0
264,ref1_264,CCC1=C(C(C)c2cc(O)ccc12)c3ccc(O)cc3 ,0
265,ref1_265,CCCCCCCCN1SC=CC1=O ,0
266,ref1_266,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(OC(=O)C)c(C)c(C)c2O1 ,0
267,ref1_267,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc2O)cc1O ,0
268,ref1_268,c1ccc2cnncc2c1 ,0
269,ref1_269,OS(=O)(=O)OCc1c2ccccc2c3ccc4cccc5ccc1c3c45 ,1
270,ref1_270,O=CC(=O)c1ccccc1 ,1
271,ref1_271,Oc1ccc(cc1[N+](=O)[O-])c2ccc(O)c(c2)[N+](=O)[O-] ,0
272,ref1_272,[O-][N+](=O)c1cccc(COC(=O)c2ccccc2)c1 ,0
273,ref1_273,COC(=O)\C(=C\c1ccccc1Br)\C#N ,0
274,ref1_274,[O-][N+](=O)c1ccc2c(oc3ccc(cc23)[N+](=O)[O-])c1 ,1
275,ref1_275,Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])N=[N+]([O-])c2cc(cc(c2C)[N+](=O)[O-])[N+](=O)[O-] ,1
276,ref1_276,C1CSCN1 ,1
277,ref1_277,OCCc1cn(N=O)c2ccccc12 ,1
278,ref1_278,CN(Cc1cccc(C)c1)N=O ,1
279,ref1_279,CC(C)(CO)CO ,0
280,ref1_280,ClN1C(=O)NC(=O)N(Cl)C1=O ,0
281,ref1_281,COC(=O)\C(=C\c1occc1)\C#N ,0
282,ref1_282,COc1cc(c(O)c(c1)C(C)(C)C)c2cc(OC)cc(c2O)C(C)(C)C ,0
283,ref1_283,Nc1ccc(cc1)C(=O)O ,0
284,ref1_284,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1 ,1
285,ref1_285,OC(=O)\C=C\c1ccccc1 ,0
286,ref1_286,[O-][N+](=O)c1cccc(c1)C#N ,1
287,ref1_287,COc1cc2CCN(C)c3cc4cc5OCOc5cc4c(c1OC)c23 ,0
288,ref1_288,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3 ,0
289,ref1_289,CCN(CC)c1ccc(cc1)[N+](=O)[O-] ,1
290,ref1_290,CCCCON(OC(=O)C)C(=O)c1ccc(cc1)C(C)(C)C ,1
291,ref1_291,C\C=C(/C)\CCl ,1
292,ref1_292,COc1cc(CC2CO2)ccc1O ,1
293,ref1_293,Cc1c2ccccc2cc3c4C5OC5C(O)C(O)c4ccc13 ,1
294,ref1_294,COCCO ,0
295,ref1_295,Fc1cc2ccccc2c3ncccc13 ,1
296,ref1_296,Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25 ,1
297,ref1_297,CC1(CO1)c2ccc(cc2)C#N ,1
298,ref1_298,Cc1ccc(NCCO)cc1O ,0
299,ref1_299,C1OCc2ccccc12 ,1
300,ref1_300,Fc1ccc(cc1)\C(=C\C=C\c2ccccc2)\C#N ,1
301,ref1_301,COC1=NC(=O)N(CC(O)CN=N#N)C=C1 ,1
302,ref1_302,[O-][N+](=O)c1ccc(Oc2ccc(cc2)N=C=S)cc1 ,1
303,ref1_303,CC(C)C(C)C ,0
304,ref1_304,c1ccc2nc3c4ccccc4c5ccccc5c3cc2c1 ,1
305,ref1_305,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(C(=O)NC2=O)C(F)(F)F ,1
306,ref1_306,CNc1ccccc1 ,0
307,ref1_307,OC(=O)C(=O)C(=O)O ,0
308,ref1_308,C1c2cccc3ccc4c5ccccc5cc1c4c23 ,1
309,ref1_309,CC(=O)Oc1ccc2c(OC3(C)OOC23C)c1 ,1
310,ref1_310,CCOc1ccc(NC(=O)C)cc1[N+](=O)[O-] ,1
311,ref1_311,C\C=C\1/C[C@H]2C[C@@H]1C=C2 ,0
312,ref1_312,[O-][N+](=O)c1ccc2ccc3c4CCC=Cc4cc5ccc1c2c35 ,1
313,ref1_313,Nc1ncnc2c1nc(c3ccc(cc3)[N+](=O)[O-])n2c4ccc(cc4)[N+](=O)[O-] ,1
314,ref1_314,ON=C1CCCCC1 ,1
315,ref1_315,COC1=CC(=O)c2c([nH]cc3c4ccccc4nc23)C1=O ,1
316,ref1_316,NC(=N)NNc1ccc(cc1)N=NC(=S)N ,1
317,ref1_317,CCc1c2ccccc2cc3c1ccc4ccccc34 ,1
318,ref1_318,Cc1cnc2c(ccc3c2nc(N)n3C)n1 ,1
319,ref1_319,BrC(=C)C=O ,1
320,ref1_320,[O-][N+](=O)c1ccnc2ccccc12 ,1
321,ref1_321,Cn1c(N)nc2nc3ncccc3cc12 ,0
322,ref1_322,CN1CCC23C4Oc5c(O)ccc(CC1C2C=CC4O)c35 ,0
323,ref1_323,Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1 ,1
324,ref1_324,CCCCCCCCCCO ,0
325,ref1_325,[O-][N+](=O)c1ccc(c2ccccc2[N+](=O)[O-])c(c1)[N+](=O)[O-] ,1
326,ref1_326,Cc1cccc(c1)C(=O)Cl ,1
327,ref1_327,OCC1OC(CC1O)N2C=C(CCCl)C(=O)NC2=O ,1
328,ref1_328,Nc1cccc2cnsc12 ,1
